,train loss,valid loss,train accuracy,valid accuracy
0,1.6846104542040696,1.3637179577792133,0.4228390596745027,0.5306712962962963
1,1.2384841867941845,1.2263293177993209,0.5779566003616636,0.5730613425925926
2,0.9497606960472534,1.2706940588023927,0.6795840867992766,0.5836226851851852
3,0.6866269154919422,1.3269510092558685,0.7702350813743218,0.5688657407407407
4,0.4973576826126623,1.5833666065224894,0.8379204339963834,0.5551215277777778
