,train loss,valid loss,train accuracy,valid accuracy,iteration
0,1.2362852102073374,1.4012705049740917,0.5783328513591671,0.5166281087333718,866
1,0.9059605903539995,1.2679675962967705,0.6876265182186235,0.5597165991902834,1731
2,0.5915623440295716,1.2450096664434227,0.8086321573163678,0.5835743204164257,2596
3,0.43725047322144184,1.3674121307044307,0.8536726431463274,0.5762001156737999,3461
4,0.2824202933843733,1.4762697057133813,0.9132988721804511,0.5743204164256795,4326
